České Budějovice,-3,2012-10-17
Kladno,23,2018-08-30
České Budějovice,15,2020-12-19
Litoměřice,1,2000-02-19
Česká Lípa,-11,2006-03-07
Frýdek-Místek,10,2004-03-31
Brno,27,2020-10-05
Třebíč,20,2013-05-13
Blansko,7,2003-08-29
Jeseník,27,2000-01-21
Litvínov,6,2017-07-18
Litoměřice,-4,2002-07-16
Litvínov,12,2022-02-19
České Budějovice,-6,2013-02-04
Sušice,16,2007-10-10
Rumburk,-13,2014-11-30
Klatovy,2,2022-07-26
Cheb,10,2015-01-05
Blansko,-12,2018-11-19
Brandýs nad Labem-Stará Boleslav,10,2000-04-20
České Budějovice,15,2000-02-17
Benešov,22,2004-05-28
Jeseník,9,2011-12-18
Beroun,16,2005-02-11
Jablonec nad Nisou,7,2007-05-15
Tábor,19,2017-02-02
Ostrava,31,2012-01-01
Ostrava,-5,2011-07-13
Benešov,13,2019-03-28
Karviná,30,2012-03-04
Teplice,12,2007-06-05
Děčín,22,2013-11-13
Frýdek-Místek,7,2012-12-16
Žatec,15,2021-07-31
Ostrov,-2,2000-01-17
Beroun,18,2008-02-20
Praha,4,2018-12-25
Pelhřimov,11,2010-01-01
Brno,34,2014-02-22
Kroměříž,-12,2006-02-23
Uherský Brod,9,2001-05-20
Náchod,30,2008-02-17
Kladno,19,2012-11-30
Jindřichův Hradec,-4,2017-08-22
Jičín,9,2006-01-17
Jičín,18,2001-11-05
Pardubice,24,2022-03-23
Frýdek-Místek,13,2002-01-02
Šumperk,10,2014-10-18
Brno,-3,2018-02-16
Brno,3,2005-05-22
Tábor,-11,2022-01-13
Tábor,20,2010-07-27
Hradec Králové,16,2012-02-05
Pelhřimov,18,2003-08-04
Rakovník,6,2010-05-31
Nový Jičín,21,2016-04-09
Zlín,4,2003-04-21
Plzeň,3,2019-09-12
Zlín,30,2005-02-07
Jablonec nad Nisou,11,2018-05-07
Uherský Brod,-9,2003-06-29
Chomutov,24,2019-12-28
Tábor,1,2003-05-15
Beroun,-6,2021-04-09
Břeclav,27,2016-10-05
Uherský Brod,-9,2003-11-08
Louny,20,2009-06-10
Jihlava,26,2021-07-08
Uherský Brod,11,2008-11-14
Ostrava,19,2014-01-19
Praha,-8,2017-02-23
Uherské Hradiště,4,2003-01-30
Cheb,2,2000-05-27
Jablonec nad Nisou,25,2012-12-21
Brno,-9,2000-11-25
Sušice,31,2000-06-30
Liberec,-15,2010-07-13
Přerov,28,2011-07-27
Frýdek-Místek,11,2018-12-21
Mladá Boleslav,26,2013-11-30
Kopřivnice,25,2000-06-08
Jihlava,26,2021-08-20
Liberec,33,2006-08-01
Třebíč,2,2019-06-27
Sušice,-11,2015-10-22
Beroun,23,2007-07-08
Jihlava,23,2008-09-19
Jičín,27,2019-12-08
Ostrov,34,2006-07-25
Olomouc,9,2008-07-30
Český Těšín,19,2021-05-06
Sušice,-13,2002-03-16
Benešov,34,2008-06-30
Havířov,3,2020-07-29
Břeclav,27,2018-11-30
Náchod,24,2003-12-07
Trutnov,29,2006-05-29
Cheb,23,2020-02-29
Beroun,-10,2021-09-28
Pelhřimov,11,2020-04-26
Blansko,-5,2010-05-19
Mladá Boleslav,1,2008-02-10
Český Těšín,6,2015-01-24
Liberec,30,2005-06-29
Karviná,-3,2009-12-11
Blansko,27,2003-08-21
Olomouc,15,2000-07-11
Klatovy,15,2000-01-02
Vsetín,6,2012-03-01
Kladno,-12,2006-09-23
Uherské Hradiště,6,2012-01-31
Brandýs nad Labem-Stará Boleslav,24,2017-09-07
Nový Jičín,-7,2022-01-20
Zlín,-4,2008-02-14
Kolín,15,2005-05-09
Jihlava,-2,2013-03-01
Plzeň,-11,2020-08-20
Beroun,22,2005-07-10
Litvínov,-5,2001-10-22
Kladno,0,2000-01-15
Šumperk,20,2018-11-20
Litoměřice,27,2001-10-12
Hradec Králové,19,2020-02-25
Jindřichův Hradec,23,2017-08-09
Tábor,3,2010-10-29
Pardubice,30,2015-01-29
Zlín,29,2020-08-25
Zlín,2,2018-09-23
Břeclav,0,2013-02-15
České Budějovice,19,2018-02-06
Valašské Meziříčí,-6,2019-10-20
Louny,5,2000-03-23
Mladá Boleslav,-2,2016-04-18
Břeclav,14,2022-07-29
Frýdek-Místek,0,2019-05-07
Praha,28,2017-08-11
Jeseník,34,2012-10-28
Uherský Brod,3,2016-05-19
Cheb,-2,2006-08-08
Pardubice,4,2019-01-09
Louny,-13,2005-08-29
Vsetín,14,2007-01-16
Chomutov,26,2017-02-05
Pelhřimov,-2,2021-04-03
Nový Jičín,13,2020-08-10
Litvínov,2,2018-01-23
Jihlava,20,2013-04-08
Kopřivnice,22,2022-09-15
Pelhřimov,-1,2012-06-02
Benešov,33,2013-12-22
Kolín,34,2001-11-27
Plzeň,10,2005-04-07
Třebíč,1,2009-03-30
Rakovník,26,2013-11-28
Třebíč,24,2015-02-25
Břeclav,15,2012-06-24
Nový Jičín,13,2000-05-16
Plzeň,30,2016-04-06
Plzeň,22,2015-01-01
Litvínov,-4,2022-03-11
Jičín,16,2004-01-11
Pardubice,-2,2019-01-05
Brno,-7,2020-12-02
Jeseník,-4,2017-03-18
Žatec,16,2006-10-12
Jirkov,-15,2009-12-06
Česká Lípa,-12,2003-08-25
Beroun,5,2020-05-11
Vsetín,-10,2003-12-10
Zlín,2,2018-08-22
Blansko,16,2018-08-12
Brno,5,2007-08-28
Litoměřice,-13,2018-03-06
Břeclav,25,2011-12-02
Jičín,5,2011-07-08
Olomouc,-1,2014-09-30
Mladá Boleslav,-12,2012-08-26
Brno,-6,2000-02-16
Blansko,-12,2011-03-26
Náchod,-8,2013-03-29
Sušice,-8,2002-12-18
Žatec,-3,2016-05-24
Litoměřice,7,2010-10-30
Žďár nad Sázavou,-7,2008-11-22
Pardubice,-8,2009-01-20
Litvínov,21,2001-08-04
Břeclav,-14,2018-05-15
Plzeň,-1,2016-01-11
Pardubice,-8,2008-04-21
Český Těšín,-9,2021-06-08
Pardubice,13,2016-08-15
Jihlava,-6,2015-06-25
Děčín,-11,2010-03-05
Valašské Meziříčí,-14,2008-01-17
Benešov,19,2011-05-29
Klatovy,20,2015-02-01
Břeclav,13,2012-12-18
Beroun,32,2014-10-16
Prostějov,26,2008-06-29
Mladá Boleslav,-3,2015-06-30
Beroun,24,2016-02-27
Frýdek-Místek,24,2008-07-07
Brno,-14,2020-09-12
Česká Lípa,18,2009-03-26
Pelhřimov,20,2017-10-08
Praha,34,2008-05-08
Frýdek-Místek,5,2000-07-28
Břeclav,11,2021-09-20
Vsetín,12,2002-04-15
Cheb,16,2021-02-22
Hradec Králové,20,2021-06-28
Plzeň,26,2003-11-03
Uherský Brod,3,2004-09-18
Trutnov,25,2018-01-30
Žďár nad Sázavou,1,2013-01-06
Plzeň,17,2016-09-12
Brandýs nad Labem-Stará Boleslav,6,2012-04-13
Jablonec nad Nisou,32,2022-02-05
Mladá Boleslav,31,2010-11-01
Rakovník,29,2011-05-14
Litoměřice,7,2012-03-26
Teplice,20,2011-10-12
Beroun,13,2007-11-05
Břeclav,26,2015-06-04
Jindřichův Hradec,27,2009-12-16
Brandýs nad Labem-Stará Boleslav,33,2013-11-23
Prostějov,17,2003-03-03
Olomouc,-11,2011-02-05
Praha,1,2018-08-18
Rumburk,23,2012-07-11
Brno,13,2008-02-18
Zlín,-7,2009-07-22
Tábor,23,2020-06-18
Hradec Králové,22,2020-11-20
Zlín,-14,2011-03-20
Plzeň,3,2010-06-28
Český Těšín,-14,2006-09-19
Ústí nad Labem,24,2007-08-28
Rumburk,4,2008-08-16
Jičín,28,2000-08-04
Klatovy,-4,2007-04-26
Jablonec nad Nisou,-8,2018-06-20
Kroměříž,-7,2014-03-11
Hradec Králové,9,2009-12-14
Děčín,19,2011-02-17
Mladá Boleslav,4,2014-02-12
Chomutov,3,2015-06-10
Plzeň,19,2014-08-29
Šumperk,10,2003-06-12
Uherský Brod,23,2004-02-09
Olomouc,-13,2020-02-19
Litvínov,20,2007-05-18
Pelhřimov,27,2008-05-07
Šumperk,27,2003-10-03
Žďár nad Sázavou,21,2016-01-19
Litoměřice,26,2012-05-30
Tábor,21,2007-02-19
Trutnov,21,2016-01-13
Pardubice,8,2005-12-14
Plzeň,29,2004-11-14
Ostrava,20,2014-04-09
České Budějovice,-6,2012-10-10
Ostrov,-15,2000-06-03
Sušice,-1,2019-07-13
České Budějovice,-11,2011-11-20
Litvínov,20,2009-12-15
Brno,11,2002-03-31
Pardubice,-1,2004-02-20
Tábor,-7,2004-03-19
Prostějov,-14,2010-02-17
Cheb,30,2001-03-29
České Budějovice,1,2010-01-21
Uherské Hradiště,33,2018-07-31
Sušice,27,2016-03-02
Jihlava,11,2008-04-05
Jindřichův Hradec,18,2017-05-01
Uherský Brod,-15,2009-05-24
Liberec,18,2006-12-05
Břeclav,-6,2004-12-11
Ostrava,9,2022-04-28
Břeclav,-1,2002-10-07
Havířov,4,2019-07-14
Kolín,-12,2022-02-23
Frýdek-Místek,-7,2016-09-22
Olomouc,8,2021-11-19
Ostrov,-12,2003-04-30
Přerov,-15,2002-04-07
Kopřivnice,-4,2021-10-16
Šumperk,-10,2005-09-10
Frýdek-Místek,-2,2009-10-09
Praha,20,2020-07-24
Klatovy,-4,2010-03-09
Břeclav,-13,2000-09-15
Břeclav,-11,2011-04-03
Valašské Meziříčí,23,2015-10-09
Brno,7,2005-08-07
Beroun,23,2011-06-24
Chomutov,9,2022-01-21
Kroměříž,18,2012-06-26
Cheb,11,2018-01-05
Liberec,1,2019-04-28
Český Těšín,33,2012-02-14
Vsetín,-13,2014-06-18
Žďár nad Sázavou,21,2001-03-26
Trutnov,-10,2003-08-09
Havířov,11,2002-11-22
Rumburk,29,2003-12-14
Šumperk,-15,2011-06-30
Ostrov,30,2015-04-17
Mladá Boleslav,0,2011-05-04
Beroun,13,2006-06-29
Ostrava,32,2017-10-16
Benešov,23,2005-04-09
Jablonec nad Nisou,12,2003-09-14
Frýdek-Místek,11,2022-12-14
Uherské Hradiště,17,2006-03-20
Břeclav,19,2010-03-28
Jirkov,3,2017-04-27
Cheb,6,2019-12-11
Uherský Brod,18,2000-08-05
Jablonec nad Nisou,-9,2007-12-02
Jindřichův Hradec,17,2016-10-31
Děčín,34,2015-12-18
Chomutov,15,2004-09-23
Olomouc,25,2018-06-21
Chomutov,-3,2010-09-13
Třebíč,-9,2008-12-11
Beroun,22,2003-07-17
Žďár nad Sázavou,9,2015-06-08
Náchod,11,2011-12-15
Olomouc,-8,2018-08-05
Kopřivnice,27,2016-06-07
Žďár nad Sázavou,-12,2014-08-19
Přerov,10,2018-09-20
Pardubice,20,2003-03-17
Jindřichův Hradec,24,2016-11-27
Kladno,34,2006-02-03
Frýdek-Místek,-13,2020-04-29
Tábor,9,2003-06-27
Jirkov,10,2000-07-11
Ústí nad Labem,32,2013-12-17
Třebíč,4,2013-01-26
Jeseník,29,2012-01-29
Přerov,0,2007-05-30
Šumperk,18,2009-02-19
Přerov,20,2010-03-14
Jindřichův Hradec,9,2016-03-15
Sušice,17,2015-07-05
Ostrava,27,2012-06-04
Kolín,-3,2015-07-04
Louny,-3,2009-08-20
Prostějov,25,2014-02-13
Jablonec nad Nisou,2,2010-08-09
České Budějovice,6,2008-08-27
Brno,33,2020-01-20
Břeclav,-9,2022-07-17
Benešov,-6,2003-07-30
Jičín,31,2009-07-18
Plzeň,30,2015-07-19
Zlín,8,2001-09-12
Chomutov,-15,2016-02-10
Blansko,3,2013-12-15
Olomouc,24,2015-02-16
Děčín,27,2012-05-29
Chomutov,-9,2001-09-10
Kopřivnice,25,2004-01-19
Havířov,2,2020-04-13
Náchod,-3,2005-12-20
Zlín,31,2020-03-04
Litoměřice,0,2006-07-24
Jeseník,2,2014-10-10
České Budějovice,29,2013-03-29
Třebíč,-14,2019-11-02
Šumperk,-11,2001-09-30
Břeclav,24,2001-06-06
Ostrov,4,2012-01-06
Beroun,11,2012-08-25
Louny,26,2018-09-21
Ostrava,-6,2001-09-30
Blansko,31,2022-10-04
Rumburk,32,2009-06-12
Praha,-10,2022-01-11
Kroměříž,25,2014-07-25
Blansko,34,2014-10-18
Břeclav,9,2009-01-01
Vsetín,33,2019-01-13
Český Těšín,2,2017-12-03
Ústí nad Labem,-14,2015-11-08
Valašské Meziříčí,12,2012-07-12
Žatec,12,2000-09-04
Tábor,13,2018-07-21
Rakovník,24,2021-05-14
Břeclav,-4,2021-01-05
Kolín,-11,2006-03-08
Prostějov,-5,2018-11-16
Zlín,10,2021-10-18
Český Těšín,21,2018-09-30
České Budějovice,-4,2018-12-31
Žatec,26,2002-04-05
Havířov,7,2022-03-30
Jindřichův Hradec,24,2006-07-09
Jirkov,19,2013-01-25
Hradec Králové,20,2013-06-23
Jeseník,16,2003-04-21
České Budějovice,8,2022-02-27
Vsetín,16,2002-02-19
Přerov,22,2016-11-25
Chomutov,13,2008-12-14
Frýdek-Místek,13,2013-10-19
Šumperk,28,2004-09-20
Šumperk,-15,2005-05-14
Břeclav,1,2013-02-13
Brandýs nad Labem-Stará Boleslav,18,2001-06-13
Kladno,-15,2001-11-15
Vsetín,-10,2004-01-30
Ostrava,12,2017-08-14
Jičín,11,2011-06-09
Česká Lípa,13,2006-06-30
Ostrov,19,2003-01-04
Děčín,19,2018-05-25
Rumburk,8,2012-05-15
Sušice,-3,2019-12-06
Jablonec nad Nisou,24,2000-03-15
Litoměřice,-4,2004-05-20
Mladá Boleslav,7,2012-08-16
Liberec,0,2020-02-25
Hradec Králové,34,2019-12-11
Benešov,13,2020-04-18
Chomutov,21,2002-12-10
Třebíč,-6,2002-04-06
Jablonec nad Nisou,-12,2013-05-03
Plzeň,25,2002-12-08
Přerov,21,2006-03-01
Liberec,17,2012-01-03
Český Těšín,14,2010-01-19
Kopřivnice,28,2002-03-13
Šumperk,22,2015-07-21
Kroměříž,13,2019-06-28
Kopřivnice,17,2000-10-26
Litvínov,7,2015-05-31
Praha,-10,2009-05-05
Vsetín,-9,2014-11-05
Vsetín,4,2020-03-25
Tábor,-4,2006-02-15
Český Těšín,1,2008-05-30
Brandýs nad Labem-Stará Boleslav,17,2004-01-21
Frýdek-Místek,5,2001-07-24
České Budějovice,-1,2015-09-15
Blansko,34,2012-04-01
Mladá Boleslav,27,2007-03-23
Jablonec nad Nisou,-7,2009-12-09
Uherský Brod,3,2018-10-06
Žďár nad Sázavou,16,2012-11-09
Havířov,-11,2014-05-04
Přerov,-11,2013-05-11
Trutnov,6,2019-08-05
Jihlava,23,2001-02-21
Jičín,8,2019-05-04
Ostrava,5,2021-04-09
Trutnov,10,2006-05-17
Ostrov,23,2005-04-08
Frýdek-Místek,26,2019-02-13
Prostějov,12,2017-06-20
Pardubice,30,2020-09-15
Jičín,0,2020-07-04
Benešov,22,2010-01-13
Teplice,9,2020-07-24
Olomouc,17,2004-06-28
Česká Lípa,21,2022-09-14
Rumburk,13,2006-07-24
Jablonec nad Nisou,9,2005-05-07
Česká Lípa,-7,2017-09-19
Praha,26,2001-05-04
Litvínov,31,2010-11-25
Cheb,20,2004-12-07
Uherské Hradiště,11,2012-09-25
Uherský Brod,-2,2001-12-29
Brno,16,2022-05-08
Litvínov,31,2013-12-27
Cheb,1,2015-03-06
Chomutov,16,2016-07-23
Trutnov,2,2022-08-04
Český Těšín,-7,2019-02-07
Rakovník,26,2015-10-20
Ústí nad Labem,10,2015-09-29
Brandýs nad Labem-Stará Boleslav,26,2020-02-16
Zlín,17,2000-03-02
Šumperk,17,2022-10-11
Rumburk,33,2019-12-28
Liberec,5,2008-12-18
Přerov,-12,2004-04-22
Třebíč,21,2014-10-27
Tábor,18,2015-11-03
Pardubice,-4,2008-03-15
Náchod,10,2020-04-12
Žďár nad Sázavou,8,2010-03-17
Šumperk,5,2003-10-12
Jeseník,-15,2013-01-13
Vsetín,-6,2005-12-06
Kroměříž,32,2000-08-02
Uherské Hradiště,25,2007-08-01
Kladno,3,2012-08-19
Uherské Hradiště,22,2018-06-08
Hradec Králové,29,2014-07-22
Klatovy,10,2017-05-24
Benešov,17,2008-01-15
Kladno,12,2017-01-03
Břeclav,14,2017-04-03
Česká Lípa,29,2018-01-09
Žďár nad Sázavou,28,2002-03-15
Chomutov,14,2008-06-10
Litvínov,25,2005-12-19
Třebíč,0,2001-05-10
Cheb,7,2009-01-22
Žatec,12,2003-06-13
Blansko,-4,2006-03-10
Ostrov,-3,2007-05-10
Valašské Meziříčí,-6,2000-11-28
Klatovy,28,2015-02-02
Kroměříž,-3,2009-08-11
Ostrov,9,2010-11-08
Jirkov,24,2016-09-23
Přerov,-7,2003-02-08
Pelhřimov,20,2016-12-20
Hradec Králové,-13,2013-01-13
Břeclav,26,2021-07-03
Děčín,28,2017-06-18
Kroměříž,-3,2008-09-03
Nový Jičín,32,2003-01-27
Karviná,4,2000-11-22
Karviná,11,2014-01-25
Chomutov,22,2022-04-19
Brandýs nad Labem-Stará Boleslav,30,2001-02-13
Brandýs nad Labem-Stará Boleslav,20,2019-01-05
Kladno,16,2005-03-25
Frýdek-Místek,7,2008-03-13
Rakovník,24,2000-03-06
Jičín,16,2017-08-29
Blansko,28,2001-07-16
Trutnov,3,2015-04-28
Klatovy,11,2010-05-29
Žatec,21,2018-01-20
Jablonec nad Nisou,33,2015-12-11
Děčín,23,2012-08-12
Brno,14,2005-01-23
Břeclav,-12,2021-06-22
Trutnov,-2,2005-08-19
Trutnov,-8,2006-04-24
Mladá Boleslav,-10,2012-04-15
Jindřichův Hradec,27,2002-07-06
Frýdek-Místek,-3,2006-02-21
Olomouc,34,2007-02-16
Žatec,-5,2014-08-18
Olomouc,29,2003-10-22
Kroměříž,-10,2011-05-30
Pardubice,-1,2011-06-28
Blansko,-12,2013-11-23
Jirkov,2,2012-02-03
Hradec Králové,1,2010-01-25
Karviná,21,2020-05-25
Vsetín,-9,2014-08-25
Litoměřice,12,2022-09-16
Český Těšín,16,2011-04-12
Jeseník,16,2005-08-29
Ústí nad Labem,14,2015-01-15
Praha,30,2009-10-11
Uherské Hradiště,-11,2022-11-30
Kladno,15,2009-07-03
Zlín,14,2002-06-21
Chomutov,15,2003-11-15
Pardubice,6,2014-02-04
Jihlava,9,2020-05-25
Kopřivnice,28,2017-05-28
Rumburk,0,2004-12-23
Litoměřice,24,2003-12-31
Mladá Boleslav,12,2003-06-16
Náchod,17,2020-12-07
Pelhřimov,-12,2010-12-23
Sušice,20,2009-10-30
Jirkov,24,2001-12-26
Teplice,2,2010-06-15
Pelhřimov,-7,2014-11-02
Louny,5,2016-03-15
Blansko,29,2014-09-06
Kroměříž,-6,2021-05-19
Klatovy,-1,2017-01-26
Kolín,13,2001-09-10
Ostrov,6,2002-05-21
Olomouc,32,2019-07-22
Trutnov,19,2004-06-24
Nový Jičín,18,2007-01-04
Prostějov,0,2009-05-10
Frýdek-Místek,17,2010-10-31
Ostrov,11,2012-12-02
Jihlava,21,2004-01-26
Kopřivnice,9,2019-08-07
Jičín,3,2019-04-04
Litvínov,3,2012-10-15
Praha,15,2021-01-18
Ostrava,5,2019-03-27
Děčín,30,2007-05-18
Žatec,-9,2014-12-09
Žďár nad Sázavou,-1,2007-09-12
Jirkov,12,2006-03-20
Rakovník,25,2003-07-14
Rakovník,-3,2019-10-07
Havířov,27,2022-04-04
Břeclav,27,2010-09-02
Klatovy,30,2020-05-24
Karviná,-13,2019-05-03
Litoměřice,5,2013-03-15
Rakovník,26,2007-11-30
Uherské Hradiště,26,2020-10-07
Cheb,1,2013-09-06
Havířov,-8,2013-06-06
Praha,-14,2015-01-26
Rakovník,0,2018-12-08
Rakovník,9,2017-09-13
Trutnov,18,2005-09-26
Jindřichův Hradec,6,2015-08-01
Liberec,21,2015-02-18
Přerov,6,2006-05-27
Jičín,24,2001-01-28
Olomouc,13,2013-07-04
Karviná,-2,2017-09-05
Kolín,-11,2012-11-29
Valašské Meziříčí,-12,2017-09-22
Hradec Králové,19,2019-08-02
Pelhřimov,18,2007-10-02
Olomouc,-4,2020-09-05
Žatec,-9,2008-04-26
Děčín,20,2003-04-22
Kroměříž,-3,2012-10-01
Zlín,-9,2016-10-11
Jablonec nad Nisou,25,2011-03-13
Kroměříž,15,2011-02-23
Ústí nad Labem,28,2002-08-07
Tábor,-6,2020-05-28
Mladá Boleslav,32,2019-10-04
České Budějovice,10,2006-03-05
Hradec Králové,-8,2014-02-16
Nový Jičín,4,2018-01-30
Rumburk,7,2012-12-08
Louny,19,2011-05-19
Náchod,21,2010-03-02
Český Těšín,30,2013-08-16
Havířov,19,2000-03-20
Brandýs nad Labem-Stará Boleslav,33,2019-08-12
Pardubice,24,2014-09-09
Jindřichův Hradec,5,2002-03-05
Hradec Králové,-3,2009-08-29
Praha,14,2000-09-23
Louny,4,2004-11-29
Frýdek-Místek,2,2002-01-21
Praha,13,2016-07-26
Přerov,29,2006-08-13
Pardubice,9,2009-11-16
Ostrov,26,2023-02-09
Brandýs nad Labem-Stará Boleslav,10,2000-11-05
Hradec Králové,8,2017-05-17
Praha,11,2010-12-14
Vsetín,-6,2013-10-17
Náchod,-11,2006-12-30
Jeseník,12,2013-04-17
Benešov,-11,2009-08-10
Jihlava,32,2014-09-24
Náchod,3,2008-06-12
Liberec,-5,2017-07-10
Havířov,25,2015-05-18
Hradec Králové,14,2005-06-12
Šumperk,11,2012-03-28
Valašské Meziříčí,5,2011-09-11
Děčín,-4,2023-01-31
Šumperk,-13,2021-07-03
Pardubice,33,2016-07-25
Karviná,5,2007-12-16
Vsetín,13,2011-07-06
Olomouc,-15,2016-11-28
Prostějov,-8,2007-04-12
Rakovník,33,2017-04-16
Beroun,23,2008-09-04
Litvínov,21,2023-01-11
Praha,21,2003-06-18
Rakovník,-12,2005-11-02
Chomutov,2,2023-02-02
Benešov,14,2007-07-20
Rumburk,-11,2016-01-07
Ostrov,4,2000-02-24
Ostrava,-1,2003-05-18
Třebíč,-14,2004-01-25
Hradec Králové,22,2019-03-17
Chomutov,20,2021-03-28
Brandýs nad Labem-Stará Boleslav,5,2022-06-11
Prostějov,11,2019-09-26
Blansko,19,2017-06-04
Kolín,-2,2010-01-08
Valašské Meziříčí,18,2015-09-04
Valašské Meziříčí,8,2010-09-20
Jirkov,-1,2005-07-20
Ostrov,4,2002-03-22
Havířov,27,2016-06-17
Karviná,23,2018-06-17
Jeseník,-12,2019-11-17
Frýdek-Místek,34,2022-08-13
Benešov,9,2003-07-10
Uherské Hradiště,-12,2019-04-15
Žďár nad Sázavou,21,2000-01-12
Havířov,-15,2006-03-09
Jablonec nad Nisou,2,2001-12-06
Rakovník,-1,2018-08-27
Brno,-12,2020-05-27
Plzeň,23,2004-10-02
Olomouc,1,2010-07-29
Děčín,-2,2009-11-16
Benešov,24,2013-09-11
Havířov,16,2012-06-08
Tábor,1,2018-05-31
Pelhřimov,-3,2010-07-28
Uherské Hradiště,27,2007-07-27
Vsetín,-6,2001-01-23
Jablonec nad Nisou,6,2000-06-13
Blansko,7,2001-10-10
Jičín,2,2005-04-07
Plzeň,5,2012-09-08
České Budějovice,-15,2019-05-09
Mladá Boleslav,24,2009-07-24
Rumburk,24,2015-03-29
Jindřichův Hradec,13,2021-03-03
Jičín,33,2018-01-23
Děčín,7,2009-09-22
Liberec,0,2006-05-08
Valašské Meziříčí,-4,2019-06-02
Praha,-11,2006-12-24
Klatovy,23,2007-11-08
Brandýs nad Labem-Stará Boleslav,21,2014-01-08
Brandýs nad Labem-Stará Boleslav,14,2010-03-02
Havířov,5,2006-08-15
Přerov,17,2017-04-18
Kopřivnice,17,2006-08-18
Klatovy,-1,2021-03-01
Břeclav,25,2019-01-23
Pelhřimov,23,2014-09-26
Blansko,-13,2022-03-10
Olomouc,34,2020-01-28
Kolín,23,2014-11-20
Jirkov,28,2002-04-04
Ústí nad Labem,29,2007-05-09
Jindřichův Hradec,21,2006-08-20
Karviná,26,2018-04-14
Kolín,-10,2008-02-09
Teplice,17,2001-06-20
Blansko,32,2001-08-17
Tábor,9,2022-06-26
Karviná,25,2013-03-06
Mladá Boleslav,-3,2012-10-31
Kroměříž,-9,2004-09-05
Karviná,22,2004-05-23
Brandýs nad Labem-Stará Boleslav,5,2003-03-25
Beroun,-11,2018-03-18
Rumburk,14,2019-04-09
Litvínov,12,2020-06-27
Česká Lípa,-1,2016-05-27
České Budějovice,-5,2021-09-10
Rumburk,31,2022-04-20
Prostějov,-15,2014-05-16
Valašské Meziříčí,28,2010-04-06
Kolín,-2,2006-04-07
Ostrava,-6,2017-08-21
Cheb,1,2006-02-02
Přerov,24,2016-09-27
Chomutov,30,2002-11-07
Žďár nad Sázavou,26,2020-02-26
Litvínov,28,2018-04-09
Frýdek-Místek,11,2014-02-21
Žďár nad Sázavou,16,2017-07-20
Karviná,1,2002-12-20
Břeclav,25,2019-12-07
Litvínov,-15,2004-02-10
Pelhřimov,-14,2022-10-25
Louny,-9,2006-12-09
Litoměřice,17,2018-05-20
Uherské Hradiště,26,2017-05-14
Jihlava,20,2000-11-30
Karviná,29,2009-11-17
Jeseník,-3,2002-10-06
Cheb,8,2019-11-27
Brno,25,2019-05-15
Blansko,23,2002-05-09
Teplice,31,2021-10-19
Benešov,29,2002-01-21
Trutnov,6,2012-03-26
Přerov,22,2009-11-09
Mladá Boleslav,9,2022-12-31
Plzeň,-8,2015-01-02
Kladno,29,2021-03-29
Rakovník,2,2001-08-02
Louny,16,2014-01-12
Nový Jičín,31,2011-12-12
Litvínov,-3,2019-09-25
Vsetín,-14,2003-04-17
Beroun,27,2004-12-08
České Budějovice,-13,2007-04-29
Klatovy,27,2017-03-07
Nový Jičín,5,2000-05-02
Beroun,4,2000-08-30
Zlín,29,2022-08-08
Pelhřimov,10,2005-09-10
Uherský Brod,18,2022-04-18
České Budějovice,8,2020-12-17
Žďár nad Sázavou,-14,2015-11-06
Brno,22,2006-03-23
Hradec Králové,1,2022-01-24
Náchod,-4,2012-12-17
Prostějov,-14,2018-12-06
Žatec,-10,2011-08-27
Praha,27,2003-03-09
Ostrov,31,2007-01-13
Jičín,16,2009-02-12
Hradec Králové,11,2003-09-21
Tábor,-5,2012-07-27
Trutnov,13,2022-03-03
Uherské Hradiště,31,2021-11-01
Hradec Králové,12,2000-10-23
Kopřivnice,8,2004-09-17
Rakovník,-5,2016-10-18
Prostějov,25,2002-12-23
Louny,16,2020-09-22
Kopřivnice,-11,2021-04-23
České Budějovice,34,2004-05-14
Hradec Králové,-9,2011-03-19
Náchod,3,2012-04-15
Olomouc,8,2018-03-24
Havířov,26,2000-12-18
Sušice,-9,2001-03-24
Uherský Brod,14,2011-09-14
Zlín,-10,2006-03-01
Jihlava,17,2022-03-30
Hradec Králové,12,2011-02-15
Jičín,0,2011-05-24
Jirkov,11,2018-03-21
České Budějovice,-4,2007-07-13
Nový Jičín,1,2008-05-24
Vsetín,21,2002-05-10
Uherský Brod,-4,2011-11-01
Blansko,6,2021-12-29
Prostějov,13,2012-09-27
Kroměříž,10,2021-10-30
Teplice,4,2002-04-17
Teplice,26,2018-11-16
Chomutov,27,2020-07-07
Valašské Meziříčí,2,2013-12-25
Děčín,19,2019-10-05
Praha,-15,2004-09-26
Rakovník,29,2002-09-02
Louny,1,2005-06-27
Přerov,21,2005-08-31
Jičín,0,2011-03-02
Kolín,31,2017-06-05
Břeclav,30,2013-03-13
Plzeň,-8,2021-10-20
Jablonec nad Nisou,-15,2008-02-19
Olomouc,11,2008-12-02
Břeclav,4,2009-07-23
Blansko,-11,2019-05-29
Uherský Brod,19,2005-09-15
Valašské Meziříčí,-13,2018-08-25
Louny,8,2004-01-02
Přerov,7,2022-02-02
Žatec,5,2015-04-15
Uherský Brod,8,2003-07-08
Karviná,19,2011-07-29
Rakovník,-3,2004-07-10
Litoměřice,10,2015-02-26
Ostrava,24,2019-08-18
Frýdek-Místek,-10,2010-08-14
